game_date,game_pk,batters_faced,strikeouts,walks,swings,whiffs,pitches,pitcher_team,home_team,away_team,pitcher_name,mlbam_id,K_pct,BB_pct,whiff_pct
2025-07-09,777162,26,8,3,52,14,95,SD,SD,AZ,Dylan Cease,656302,0.3076923076923077,0.11538461538461539,0.2692307692307692
2025-07-18,777112,19,9,0,43,21,94,SD,WSH,SD,Dylan Cease,656302,0.47368421052631576,0.0,0.4883720930232558
2025-07-23,777037,23,5,3,45,10,95,SD,MIA,SD,Dylan Cease,656302,0.21739130434782608,0.13043478260869565,0.2222222222222222
2025-07-28,776959,24,9,4,42,11,106,SD,SD,NYM,Dylan Cease,656302,0.375,0.16666666666666666,0.2619047619047619
2025-08-03,776884,18,9,1,44,15,90,SD,SD,STL,Dylan Cease,656302,0.5,0.05555555555555555,0.3409090909090909
2025-08-10,776789,22,7,2,39,14,89,SD,SD,BOS,Dylan Cease,656302,0.3181818181818182,0.09090909090909091,0.358974358974359
2025-08-16,776717,19,2,6,28,5,85,SD,LAD,SD,Dylan Cease,656302,0.10526315789473684,0.3157894736842105,0.17857142857142858
2025-08-21,776642,22,7,2,51,13,95,SD,SD,SF,Dylan Cease,656302,0.3181818181818182,0.09090909090909091,0.2549019607843137
2025-08-26,776577,20,5,3,47,19,87,SD,SEA,SD,Dylan Cease,656302,0.25,0.15,0.40425531914893614
2025-09-01,776494,18,7,2,45,18,91,SD,SD,BAL,Dylan Cease,656302,0.3888888888888889,0.1111111111111111,0.4
2025-09-07,776417,20,5,2,55,15,102,SD,COL,SD,Dylan Cease,656302,0.25,0.1,0.2727272727272727
2025-09-13,776341,24,6,1,56,17,109,SD,SD,COL,Dylan Cease,656302,0.25,0.041666666666666664,0.30357142857142855
2025-09-19,776264,25,6,3,46,13,100,SD,CWS,SD,Dylan Cease,656302,0.24,0.12,0.2826086956521739
2025-09-24,776198,23,8,2,46,14,100,SD,SD,MIL,Dylan Cease,656302,0.34782608695652173,0.08695652173913043,0.30434782608695654
2025-10-01,813064,15,5,0,37,14,73,SD,CHC,SD,Dylan Cease,656302,0.3333333333333333,0.0,0.3783783783783784
2025-05-17,777892,20,8,0,39,14,77,CLE,CIN,CLE,Slade Cecconi,677944,0.4,0.0,0.358974358974359
2025-05-23,777807,25,6,2,40,14,85,CLE,DET,CLE,Slade Cecconi,677944,0.24,0.08,0.35
2025-05-31,777703,22,3,3,46,8,95,CLE,CLE,LAA,Slade Cecconi,677944,0.13636363636363635,0.13636363636363635,0.17391304347826086
2025-06-05,777644,22,3,1,36,6,77,CLE,NYY,CLE,Slade Cecconi,677944,0.13636363636363635,0.045454545454545456,0.16666666666666666
2025-06-10,777569,20,8,1,35,11,85,CLE,CLE,CIN,Slade Cecconi,677944,0.4,0.05,0.3142857142857143
2025-06-17,777472,23,6,3,36,14,82,CLE,SF,CLE,Slade Cecconi,677944,0.2608695652173913,0.13043478260869565,0.3888888888888889
2025-06-22,777400,26,3,1,39,5,79,CLE,ATH,CLE,Slade Cecconi,677944,0.11538461538461539,0.038461538461538464,0.1282051282051282
2025-06-28,777329,21,5,2,36,5,88,CLE,CLE,STL,Slade Cecconi,677944,0.23809523809523808,0.09523809523809523,0.1388888888888889
2025-07-04,777249,26,5,2,48,5,106,CLE,CLE,DET,Slade Cecconi,677944,0.19230769230769232,0.07692307692307693,0.10416666666666667
2025-07-09,777174,27,9,2,41,11,98,CLE,HOU,CLE,Slade Cecconi,677944,0.3333333333333333,0.07407407407407407,0.2682926829268293
2025-07-18,777105,33,2,0,56,4,107,CLE,CLE,ATH,Slade Cecconi,677944,0.06060606060606061,0.0,0.07142857142857142
2025-07-23,777036,22,2,2,41,8,85,CLE,CLE,BAL,Slade Cecconi,677944,0.09090909090909091,0.09090909090909091,0.1951219512195122
2025-07-28,776968,28,3,2,50,9,98,CLE,CLE,COL,Slade Cecconi,677944,0.10714285714285714,0.07142857142857142,0.18
2025-08-04,776876,25,6,1,49,13,99,CLE,NYM,CLE,Slade Cecconi,677944,0.24,0.04,0.2653061224489796
2025-08-10,776798,18,4,1,30,5,68,CLE,CWS,CLE,Slade Cecconi,677944,0.2222222222222222,0.05555555555555555,0.16666666666666666
2025-08-16,776720,27,3,2,49,6,103,CLE,CLE,ATL,Slade Cecconi,677944,0.1111111111111111,0.07407407407407407,0.12244897959183673
2025-08-22,776641,22,3,0,45,4,90,CLE,TEX,CLE,Slade Cecconi,677944,0.13636363636363635,0.0,0.08888888888888889
2025-08-27,776580,23,4,0,44,6,99,CLE,CLE,TB,Slade Cecconi,677944,0.17391304347826086,0.0,0.13636363636363635
2025-09-02,776493,26,8,0,45,14,82,CLE,BOS,CLE,Slade Cecconi,677944,0.3076923076923077,0.0,0.3111111111111111
2025-09-08,776413,27,3,3,36,3,100,CLE,CLE,KC,Slade Cecconi,677944,0.1111111111111111,0.1111111111111111,0.08333333333333333
2025-09-14,776331,21,4,1,44,10,93,CLE,CLE,CWS,Slade Cecconi,677944,0.19047619047619047,0.047619047619047616,0.22727272727272727
2025-09-20,777839,23,8,1,41,15,98,CLE,MIN,CLE,Slade Cecconi,677944,0.34782608695652173,0.043478260869565216,0.36585365853658536
2025-09-26,776175,18,3,1,32,7,75,CLE,CLE,TEX,Slade Cecconi,677944,0.16666666666666666,0.05555555555555555,0.21875
2025-08-22,776637,14,3,0,23,6,40,PIT,PIT,COL,Bubba Chandler,696149,0.21428571428571427,0.0,0.2608695652173913
2025-08-27,776568,15,3,1,26,7,53,PIT,STL,PIT,Bubba Chandler,696149,0.2,0.06666666666666667,0.2692307692307692
2025-09-02,776496,18,3,0,27,5,65,PIT,PIT,LAD,Bubba Chandler,696149,0.16666666666666666,0.0,0.18518518518518517
2025-09-07,776419,19,3,3,29,4,68,PIT,PIT,MIL,Bubba Chandler,696149,0.15789473684210525,0.15789473684210525,0.13793103448275862
2025-09-13,776336,20,7,0,47,18,81,PIT,WSH,PIT,Bubba Chandler,696149,0.35,0.0,0.3829787234042553
2025-09-20,776249,17,6,0,41,12,68,PIT,PIT,ATH,Bubba Chandler,696149,0.35294117647058826,0.0,0.2926829268292683
2025-09-27,776156,21,6,0,37,10,86,PIT,ATL,PIT,Bubba Chandler,696149,0.2857142857142857,0.0,0.2702702702702703
2025-03-30,778523,14,2,0,33,4,69,MIL,NYY,MIL,Aaron Civale,650644,0.14285714285714285,0.0,0.12121212121212122
2025-05-22,777814,18,3,2,27,5,73,MIL,PIT,MIL,Aaron Civale,650644,0.16666666666666666,0.1111111111111111,0.18518518518518517
2025-05-27,777747,18,4,1,41,8,79,MIL,MIL,BOS,Aaron Civale,650644,0.2222222222222222,0.05555555555555555,0.1951219512195122
2025-06-02,777671,23,5,1,40,12,86,MIL,CIN,MIL,Aaron Civale,650644,0.21739130434782608,0.043478260869565216,0.3
2025-06-09,777575,21,5,2,31,6,80,MIL,MIL,ATL,Aaron Civale,650644,0.23809523809523808,0.09523809523809523,0.1935483870967742
2025-06-15,777493,24,4,4,47,9,104,CWS,TEX,CWS,Aaron Civale,650644,0.16666666666666666,0.16666666666666666,0.19148936170212766
2025-06-21,777418,31,2,1,48,5,96,CWS,TOR,CWS,Aaron Civale,650644,0.06451612903225806,0.03225806451612903,0.10416666666666667
2025-06-27,777338,19,4,4,26,7,80,CWS,CWS,SF,Aaron Civale,650644,0.21052631578947367,0.21052631578947367,0.2692307692307692
2025-07-03,777253,23,4,2,45,10,93,CWS,LAD,CWS,Aaron Civale,650644,0.17391304347826086,0.08695652173913043,0.2222222222222222
2025-07-08,777188,22,0,2,34,1,79,CWS,CWS,TOR,Aaron Civale,650644,0.0,0.09090909090909091,0.029411764705882353
2025-07-13,777120,23,3,2,33,3,93,CWS,CWS,CLE,Aaron Civale,650644,0.13043478260869565,0.08695652173913043,0.09090909090909091
2025-07-20,777074,21,6,1,46,7,94,CWS,PIT,CWS,Aaron Civale,650644,0.2857142857142857,0.047619047619047616,0.15217391304347827
2025-07-26,776994,18,6,0,34,9,69,CWS,CWS,CHC,Aaron Civale,650644,0.3333333333333333,0.0,0.2647058823529412
2025-08-02,776898,22,8,2,42,11,94,CWS,LAA,CWS,Aaron Civale,650644,0.36363636363636365,0.09090909090909091,0.2619047619047619
2025-08-08,776833,20,6,2,41,7,77,CWS,CWS,CLE,Aaron Civale,650644,0.3,0.1,0.17073170731707318
2025-08-15,776728,25,3,1,51,11,95,CWS,KC,CWS,Aaron Civale,650644,0.12,0.04,0.21568627450980393
2025-08-22,776639,24,5,4,36,9,91,CWS,CWS,MIN,Aaron Civale,650644,0.20833333333333334,0.16666666666666666,0.25
2025-08-27,776569,20,4,1,44,6,86,CWS,CWS,KC,Aaron Civale,650644,0.2,0.05,0.13636363636363635
2025-09-01,776506,11,4,0,16,4,41,CHC,CHC,ATL,Aaron Civale,650644,0.36363636363636365,0.0,0.25
2025-09-08,776412,9,1,0,22,1,45,CHC,ATL,CHC,Aaron Civale,650644,0.1111111111111111,0.0,0.045454545454545456
2025-09-17,776287,11,3,0,28,7,55,CHC,PIT,CHC,Aaron Civale,650644,0.2727272727272727,0.0,0.25
2025-09-20,776254,8,3,0,10,4,29,CHC,CIN,CHC,Aaron Civale,650644,0.375,0.0,0.4
2025-09-24,776205,11,3,0,19,5,40,CHC,CHC,NYM,Aaron Civale,650644,0.2727272727272727,0.0,0.2631578947368421
2025-04-08,778401,19,0,2,37,6,74,TEX,CHC,TEX,Patrick Corbin,571578,0.0,0.10526315789473684,0.16216216216216217
2025-04-16,778289,20,6,1,35,8,85,TEX,TEX,LAA,Patrick Corbin,571578,0.3,0.05,0.22857142857142856
2025-04-22,778213,24,4,2,45,10,85,TEX,ATH,TEX,Patrick Corbin,571578,0.16666666666666666,0.08333333333333333,0.2222222222222222
2025-04-28,778143,21,5,1,46,11,93,TEX,TEX,ATH,Patrick Corbin,571578,0.23809523809523808,0.047619047619047616,0.2391304347826087
2025-05-03,778070,23,2,2,41,6,85,TEX,TEX,SEA,Patrick Corbin,571578,0.08695652173913043,0.08695652173913043,0.14634146341463414
2025-05-09,777996,27,3,4,34,3,93,TEX,DET,TEX,Patrick Corbin,571578,0.1111111111111111,0.14814814814814814,0.08823529411764706
2025-05-14,777918,23,9,1,45,15,94,TEX,TEX,COL,Patrick Corbin,571578,0.391304347826087,0.043478260869565216,0.3333333333333333
2025-05-20,777849,21,3,2,36,9,86,TEX,NYY,TEX,Patrick Corbin,571578,0.14285714285714285,0.09523809523809523,0.25
2025-05-25,777777,22,6,1,44,14,87,TEX,CWS,TEX,Patrick Corbin,571578,0.2727272727272727,0.045454545454545456,0.3181818181818182
2025-05-31,777697,21,3,2,37,9,83,TEX,TEX,STL,Patrick Corbin,571578,0.14285714285714285,0.09523809523809523,0.24324324324324326
2025-06-06,777624,29,2,0,42,8,89,TEX,WSH,TEX,Patrick Corbin,571578,0.06896551724137931,0.0,0.19047619047619047
2025-06-12,777533,24,6,3,40,10,91,TEX,MIN,TEX,Patrick Corbin,571578,0.25,0.125,0.25
2025-06-18,777460,22,4,2,40,8,86,TEX,TEX,KC,Patrick Corbin,571578,0.18181818181818182,0.09090909090909091,0.2
2025-06-23,777394,24,6,0,39,12,77,TEX,BAL,TEX,Patrick Corbin,571578,0.25,0.0,0.3076923076923077
2025-06-30,777292,27,6,1,46,14,110,TEX,TEX,BAL,Patrick Corbin,571578,0.2222222222222222,0.037037037037037035,0.30434782608695654
2025-07-05,777223,25,3,1,46,6,91,TEX,SD,TEX,Patrick Corbin,571578,0.12,0.04,0.13043478260869565
2025-07-10,777159,22,6,2,39,14,88,TEX,LAA,TEX,Patrick Corbin,571578,0.2727272727272727,0.09090909090909091,0.358974358974359
2025-07-18,777098,21,6,2,36,8,92,TEX,TEX,DET,Patrick Corbin,571578,0.2857142857142857,0.09523809523809523,0.2222222222222222
2025-07-23,777033,22,7,0,33,8,69,TEX,TEX,ATH,Patrick Corbin,571578,0.3181818181818182,0.0,0.24242424242424243
2025-07-29,776945,22,6,3,46,15,103,TEX,LAA,TEX,Patrick Corbin,571578,0.2727272727272727,0.13636363636363635,0.32608695652173914
2025-08-04,776871,18,3,2,27,5,74,TEX,TEX,NYY,Patrick Corbin,571578,0.16666666666666666,0.1111111111111111,0.18518518518518517
2025-08-10,776800,19,1,3,43,11,78,TEX,TEX,PHI,Patrick Corbin,571578,0.05263157894736842,0.15789473684210525,0.2558139534883721
2025-08-16,776723,15,2,2,30,7,62,TEX,TOR,TEX,Patrick Corbin,571578,0.13333333333333333,0.13333333333333333,0.23333333333333334
2025-08-21,776657,19,2,2,34,7,77,TEX,KC,TEX,Patrick Corbin,571578,0.10526315789473684,0.10526315789473684,0.20588235294117646
2025-08-26,776575,27,8,1,49,14,102,TEX,TEX,LAA,Patrick Corbin,571578,0.2962962962962963,0.037037037037037035,0.2857142857142857
2025-09-01,776495,23,5,1,40,8,92,TEX,AZ,TEX,Patrick Corbin,571578,0.21739130434782608,0.043478260869565216,0.2
2025-09-07,776418,21,5,1,40,15,82,TEX,TEX,HOU,Patrick Corbin,571578,0.23809523809523808,0.047619047619047616,0.375
2025-09-13,776349,21,5,2,41,14,85,TEX,NYM,TEX,Patrick Corbin,571578,0.23809523809523808,0.09523809523809523,0.34146341463414637
2025-09-19,776251,6,0,0,10,0,22,TEX,TEX,MIA,Patrick Corbin,571578,0.0,0.0,0.0
2025-09-23,776210,18,2,2,31,10,65,TEX,TEX,MIN,Patrick Corbin,571578,0.1111111111111111,0.1111111111111111,0.3225806451612903
2025-09-28,776147,19,5,2,42,15,90,TEX,CLE,TEX,Patrick Corbin,571578,0.2631578947368421,0.10526315789473684,0.35714285714285715
2025-03-29,778538,17,2,5,21,4,64,MIL,NYY,MIL,Nestor Cortes,641482,0.11764705882352941,0.29411764705882354,0.19047619047619047
2025-04-03,778468,21,6,2,36,7,86,MIL,MIL,CIN,Nestor Cortes,641482,0.2857142857142857,0.09523809523809523,0.19444444444444445
2025-08-06,776838,20,3,3,31,10,76,SD,AZ,SD,Nestor Cortes,641482,0.15,0.15,0.3225806451612903
2025-08-12,776767,21,6,1,39,6,79,SD,SF,SD,Nestor Cortes,641482,0.2857142857142857,0.047619047619047616,0.15384615384615385
2025-08-18,776683,27,5,4,40,10,90,SD,SD,SF,Nestor Cortes,641482,0.18518518518518517,0.14814814814814814,0.25
2025-08-23,776617,19,3,0,40,8,81,SD,SD,LAD,Nestor Cortes,641482,0.15789473684210525,0.0,0.2
2025-08-29,776541,15,2,2,25,4,66,SD,MIN,SD,Nestor Cortes,641482,0.13333333333333333,0.13333333333333333,0.16
2025-09-03,776465,17,2,3,23,5,57,SD,SD,BAL,Nestor Cortes,641482,0.11764705882352941,0.17647058823529413,0.21739130434782608
2025-08-17,776701,19,5,1,33,11,62,AZ,COL,AZ,Nabil Crismatt,622503,0.2631578947368421,0.05263157894736842,0.3333333333333333
2025-08-23,776622,19,4,3,32,9,83,AZ,AZ,CIN,Nabil Crismatt,622503,0.21052631578947367,0.15789473684210525,0.28125
2025-08-28,776553,27,2,1,40,7,85,AZ,MIL,AZ,Nabil Crismatt,622503,0.07407407407407407,0.037037037037037035,0.175
2025-09-02,776481,24,3,1,35,5,82,AZ,AZ,TEX,Nabil Crismatt,622503,0.125,0.041666666666666664,0.14285714285714285
2025-09-08,776399,18,3,1,23,3,50,AZ,SF,AZ,Nabil Crismatt,622503,0.16666666666666666,0.05555555555555555,0.13043478260869565
2025-09-14,776324,21,4,0,44,12,83,AZ,MIN,AZ,Nabil Crismatt,622503,0.19047619047619047,0.0,0.2727272727272727
2025-09-21,776230,5,2,0,10,4,17,AZ,AZ,PHI,Nabil Crismatt,622503,0.4,0.0,0.4
2025-09-25,776185,20,2,2,35,6,72,AZ,AZ,LAD,Nabil Crismatt,622503,0.1,0.1,0.17142857142857143
2025-03-27,778553,21,4,2,48,14,88,BOS,TEX,BOS,Garrett Crochet,676979,0.19047619047619047,0.09523809523809523,0.2916666666666667
2025-04-02,778483,27,8,1,51,14,102,BOS,BAL,BOS,Garrett Crochet,676979,0.2962962962962963,0.037037037037037035,0.27450980392156865
2025-04-08,778404,27,5,4,44,11,107,BOS,BOS,TOR,Garrett Crochet,676979,0.18518518518518517,0.14814814814814814,0.25
2025-04-13,778338,24,11,1,48,10,96,BOS,CWS,BOS,Garrett Crochet,676979,0.4583333333333333,0.041666666666666664,0.20833333333333334
2025-04-19,778264,24,7,2,44,12,96,BOS,BOS,CWS,Garrett Crochet,676979,0.2916666666666667,0.08333333333333333,0.2727272727272727
2025-04-24,778196,25,9,5,52,17,110,BOS,BOS,SEA,Garrett Crochet,676979,0.36,0.2,0.3269230769230769
2025-04-29,778127,27,6,3,49,9,94,BOS,TOR,BOS,Garrett Crochet,676979,0.2222222222222222,0.1111111111111111,0.1836734693877551
2025-05-04,778063,22,6,2,45,14,89,BOS,BOS,MIN,Garrett Crochet,676979,0.2727272727272727,0.09090909090909091,0.3111111111111111
2025-05-10,777977,30,9,1,59,18,106,BOS,KC,BOS,Garrett Crochet,676979,0.3,0.03333333333333333,0.3050847457627119
2025-05-16,777908,26,8,0,65,14,103,BOS,BOS,ATL,Garrett Crochet,676979,0.3076923076923077,0.0,0.2153846153846154
2025-05-21,777831,21,5,1,41,6,85,BOS,BOS,NYM,Garrett Crochet,676979,0.23809523809523808,0.047619047619047616,0.14634146341463414
2025-05-26,777764,27,11,2,52,19,108,BOS,MIL,BOS,Garrett Crochet,676979,0.4074074074074074,0.07407407407407407,0.36538461538461536
2025-06-01,777692,28,12,2,62,19,112,BOS,ATL,BOS,Garrett Crochet,676979,0.42857142857142855,0.07142857142857142,0.3064516129032258
2025-06-07,777605,25,9,1,46,13,97,BOS,NYY,BOS,Garrett Crochet,676979,0.36,0.04,0.2826086956521739
2025-06-13,777537,30,7,1,54,14,107,BOS,BOS,NYY,Garrett Crochet,676979,0.23333333333333334,0.03333333333333333,0.25925925925925924
2025-06-18,777453,24,8,0,59,16,96,BOS,SEA,BOS,Garrett Crochet,676979,0.3333333333333333,0.0,0.2711864406779661
2025-06-24,777376,25,10,3,52,14,103,BOS,LAA,BOS,Garrett Crochet,676979,0.4,0.12,0.2692307692307692
2025-06-30,777300,26,9,1,46,11,89,BOS,BOS,CIN,Garrett Crochet,676979,0.34615384615384615,0.038461538461538464,0.2391304347826087
2025-07-06,777213,26,7,2,50,9,98,BOS,WSH,BOS,Garrett Crochet,676979,0.2692307692307692,0.07692307692307693,0.18
2025-07-12,777144,30,9,0,56,14,100,BOS,BOS,TB,Garrett Crochet,676979,0.3,0.0,0.25
2025-07-20,777075,27,5,2,47,14,100,BOS,CHC,BOS,Garrett Crochet,676979,0.18518518518518517,0.07407407407407407,0.2978723404255319
2025-07-26,776998,27,10,2,53,17,100,BOS,BOS,LAD,Garrett Crochet,676979,0.37037037037037035,0.07407407407407407,0.32075471698113206
2025-08-05,776864,26,8,1,47,15,105,BOS,BOS,KC,Garrett Crochet,676979,0.3076923076923077,0.038461538461538464,0.3191489361702128
2025-08-11,776782,20,5,1,49,12,86,BOS,HOU,BOS,Garrett Crochet,676979,0.25,0.05,0.24489795918367346
2025-08-17,776714,26,8,1,45,13,94,BOS,BOS,MIA,Garrett Crochet,676979,0.3076923076923077,0.038461538461538464,0.28888888888888886
2025-08-23,776627,27,11,1,53,11,103,BOS,NYY,BOS,Garrett Crochet,676979,0.4074074074074074,0.037037037037037035,0.20754716981132076
2025-08-28,776564,25,7,0,52,11,98,BOS,BAL,BOS,Garrett Crochet,676979,0.28,0.0,0.21153846153846154
2025-09-02,776493,26,4,0,48,6,81,BOS,BOS,CLE,Garrett Crochet,676979,0.15384615384615385,0.0,0.125
2025-09-08,776410,24,10,0,55,20,101,BOS,ATH,BOS,Garrett Crochet,676979,0.4166666666666667,0.0,0.36363636363636365
2025-09-14,776330,24,12,1,52,20,99,BOS,BOS,NYY,Garrett Crochet,676979,0.5,0.041666666666666664,0.38461538461538464
2025-09-19,776261,25,9,3,49,18,98,BOS,TB,BOS,Garrett Crochet,676979,0.36,0.12,0.3673469387755102
2025-09-24,776206,26,6,0,52,10,100,BOS,TOR,BOS,Garrett Crochet,676979,0.23076923076923078,0.0,0.19230769230769232
2025-09-30,813074,26,11,0,58,16,117,BOS,NYY,BOS,Garrett Crochet,676979,0.4230769230769231,0.0,0.27586206896551724
2025-04-04,778447,14,2,1,26,6,57,LAA,LAA,CLE,Caden Dana,702674,0.14285714285714285,0.07142857142857142,0.23076923076923078
2025-05-24,777781,15,4,4,22,7,63,LAA,LAA,MIA,Caden Dana,702674,0.26666666666666666,0.26666666666666666,0.3181818181818182
2025-09-03,776466,18,4,1,26,4,70,LAA,KC,LAA,Caden Dana,702674,0.2222222222222222,0.05555555555555555,0.15384615384615385
2025-09-08,776411,24,9,5,36,14,99,LAA,LAA,MIN,Caden Dana,702674,0.375,0.20833333333333334,0.3888888888888889
2025-09-16,776295,21,4,3,35,5,92,LAA,MIL,LAA,Caden Dana,702674,0.19047619047619047,0.14285714285714285,0.14285714285714285
2025-09-21,776232,24,5,3,41,11,89,LAA,COL,LAA,Caden Dana,702674,0.20833333333333334,0.125,0.2682926829268293
2025-09-27,776155,26,5,1,51,14,93,LAA,LAA,HOU,Caden Dana,702674,0.19230769230769232,0.038461538461538464,0.27450980392156865
2025-07-07,777203,18,5,3,31,12,63,SD,SD,AZ,Yu Darvish,506433,0.2777777777777778,0.16666666666666666,0.3870967741935484
2025-07-12,777126,22,2,3,32,6,83,SD,SD,PHI,Yu Darvish,506433,0.09090909090909091,0.13636363636363635,0.1875
2025-07-19,777091,20,1,1,34,6,70,SD,WSH,SD,Yu Darvish,506433,0.05,0.05,0.17647058823529413
2025-07-24,777023,20,3,2,35,4,69,SD,STL,SD,Yu Darvish,506433,0.15,0.1,0.11428571428571428
2025-07-30,776931,23,7,0,37,13,77,SD,SD,NYM,Yu Darvish,506433,0.30434782608695654,0.0,0.35135135135135137
2025-08-05,776852,16,5,2,32,5,72,SD,AZ,SD,Yu Darvish,506433,0.3125,0.125,0.15625
2025-08-11,776780,22,6,0,45,12,84,SD,SF,SD,Yu Darvish,506433,0.2727272727272727,0.0,0.26666666666666666
2025-08-17,776697,17,5,2,41,9,82,SD,LAD,SD,Yu Darvish,506433,0.29411764705882354,0.11764705882352941,0.21951219512195122
2025-08-22,776636,20,5,1,31,4,74,SD,SD,LAD,Yu Darvish,506433,0.25,0.05,0.12903225806451613
2025-08-27,776561,17,3,1,31,7,69,SD,SEA,SD,Yu Darvish,506433,0.17647058823529413,0.058823529411764705,0.22580645161290322
2025-09-02,776480,21,6,2,41,8,87,SD,SD,BAL,Yu Darvish,506433,0.2857142857142857,0.09523809523809523,0.1951219512195122
2025-09-08,776407,23,7,0,41,8,91,SD,SD,CIN,Yu Darvish,506433,0.30434782608695654,0.0,0.1951219512195122
2025-09-14,776323,20,5,0,41,8,82,SD,SD,COL,Yu Darvish,506433,0.25,0.0,0.1951219512195122
2025-09-20,776250,19,4,0,37,5,78,SD,CWS,SD,Yu Darvish,506433,0.21052631578947367,0.0,0.13513513513513514
2025-09-26,776170,20,4,2,33,7,79,SD,SD,AZ,Yu Darvish,506433,0.2,0.1,0.21212121212121213
2025-03-30,778516,20,6,2,42,15,73,TEX,TEX,BOS,Jacob deGrom,594798,0.3,0.1,0.35714285714285715
2025-04-05,778438,24,3,0,51,11,82,TEX,TEX,TB,Jacob deGrom,594798,0.125,0.0,0.21568627450980393
2025-04-11,778360,19,4,4,42,13,87,TEX,SEA,TEX,Jacob deGrom,594798,0.21052631578947367,0.21052631578947367,0.30952380952380953
2025-04-18,778263,24,7,1,37,7,96,TEX,TEX,LAD,Jacob deGrom,594798,0.2916666666666667,0.041666666666666664,0.1891891891891892
2025-04-24,778192,22,6,0,39,12,83,TEX,ATH,TEX,Jacob deGrom,594798,0.2727272727272727,0.0,0.3076923076923077
2025-04-29,778122,20,7,0,38,14,65,TEX,TEX,ATH,Jacob deGrom,594798,0.35,0.0,0.3684210526315789
2025-05-04,778052,20,3,2,43,10,89,TEX,TEX,SEA,Jacob deGrom,594798,0.15,0.1,0.23255813953488372
2025-05-10,777987,20,10,1,45,18,90,TEX,DET,TEX,Jacob deGrom,594798,0.5,0.05,0.4
2025-05-15,777910,30,7,1,53,12,96,TEX,TEX,HOU,Jacob deGrom,594798,0.23333333333333334,0.03333333333333333,0.22641509433962265
2025-05-21,777835,25,9,1,57,18,103,TEX,NYY,TEX,Jacob deGrom,594798,0.36,0.04,0.3157894736842105
2025-05-26,777759,23,0,2,36,3,81,TEX,TEX,TOR,Jacob deGrom,594798,0.0,0.08695652173913043,0.08333333333333333
2025-06-01,777678,23,4,3,37,8,81,TEX,TEX,STL,Jacob deGrom,594798,0.17391304347826086,0.13043478260869565,0.21621621621621623
2025-06-07,777610,23,8,0,46,15,81,TEX,WSH,TEX,Jacob deGrom,594798,0.34782608695652173,0.0,0.32608695652173914
2025-06-14,777508,22,6,0,48,12,82,TEX,TEX,CWS,Jacob deGrom,594798,0.2727272727272727,0.0,0.25
2025-06-20,777432,24,7,1,47,10,84,TEX,PIT,TEX,Jacob deGrom,594798,0.2916666666666667,0.041666666666666664,0.2127659574468085
2025-06-25,777365,24,7,2,45,10,89,TEX,BAL,TEX,Jacob deGrom,594798,0.2916666666666667,0.08333333333333333,0.2222222222222222
2025-07-01,777282,23,6,1,43,11,92,TEX,TEX,BAL,Jacob deGrom,594798,0.2608695652173913,0.043478260869565216,0.2558139534883721
2025-07-07,777200,22,5,2,49,10,95,TEX,LAA,TEX,Jacob deGrom,594798,0.22727272727272727,0.09090909090909091,0.20408163265306123
2025-07-12,777137,23,8,1,45,15,90,TEX,HOU,TEX,Jacob deGrom,594798,0.34782608695652173,0.043478260869565216,0.3333333333333333
2025-07-22,777043,22,9,1,54,27,86,TEX,TEX,ATH,Jacob deGrom,594798,0.4090909090909091,0.045454545454545456,0.5
2025-07-28,776958,24,8,1,47,13,92,TEX,LAA,TEX,Jacob deGrom,594798,0.3333333333333333,0.041666666666666664,0.2765957446808511
2025-08-03,776883,22,5,3,47,9,96,TEX,SEA,TEX,Jacob deGrom,594798,0.22727272727272727,0.13636363636363635,0.19148936170212766
2025-08-09,776810,27,8,1,56,14,99,TEX,TEX,PHI,Jacob deGrom,594798,0.2962962962962963,0.037037037037037035,0.25
2025-08-15,776735,18,5,0,49,13,84,TEX,TOR,TEX,Jacob deGrom,594798,0.2777777777777778,0.0,0.2653061224489796
2025-08-25,776592,20,7,2,46,13,90,TEX,TEX,LAA,Jacob deGrom,594798,0.35,0.1,0.2826086956521739
2025-08-31,776508,18,6,1,43,10,79,TEX,ATH,TEX,Jacob deGrom,594798,0.3333333333333333,0.05555555555555555,0.23255813953488372
2025-09-06,776432,24,8,2,48,19,97,TEX,TEX,HOU,Jacob deGrom,594798,0.3333333333333333,0.08333333333333333,0.3958333333333333
2025-09-12,776359,25,2,0,38,5,88,TEX,NYM,TEX,Jacob deGrom,594798,0.08,0.0,0.13157894736842105
2025-09-17,776292,22,6,1,44,11,93,TEX,HOU,TEX,Jacob deGrom,594798,0.2727272727272727,0.045454545454545456,0.25
2025-09-24,776192,18,8,1,36,15,74,TEX,TEX,MIN,Jacob deGrom,594798,0.4444444444444444,0.05555555555555555,0.4166666666666667
2025-06-15,777491,10,2,0,17,1,38,AZ,AZ,SD,Anthony DeSclafani,543101,0.2,0.0,0.058823529411764705
2025-06-19,777448,11,1,0,19,4,41,AZ,TOR,AZ,Anthony DeSclafani,543101,0.09090909090909091,0.0,0.21052631578947367
2025-06-23,777393,11,4,2,23,10,45,AZ,CWS,AZ,Anthony DeSclafani,543101,0.36363636363636365,0.18181818181818182,0.43478260869565216
2025-07-01,777278,7,2,0,13,2,25,AZ,AZ,SF,Anthony DeSclafani,543101,0.2857142857142857,0.0,0.15384615384615385
